0.001,20,1e-08,opt,9.42800979828462e-05,0.009709794074296951
0.03,20,1e-08,unopt,0.00012877551489509642,0.011347929947078228
0.03,20,1e-08,opt,0.00013126527483109385,0.011457106098532677
0.003,20,5e-08,unopt,0.00011146122415084392,0.01055752020329237
0.003,20,5e-08,opt,0.00011475291103124619,0.010712278075516224
0.001,20,5e-08,unopt,7.754622492939234e-05,0.008806033059954643
0.001,20,5e-08,opt,8.022573456401005e-05,0.008956882171332836
0.03,20,5e-08,unopt,0.00014358569751493633,0.011982725001871586
0.03,20,5e-08,opt,0.0001447205140721053,0.012029984034597874
0.003,50,1e-06,unopt,9.150229743681848e-05,0.009565683081746101
0.003,50,1e-06,opt,9.470584336668253e-05,0.00973169319331646
0.001,50,1e-06,unopt,8.40518405311741e-05,0.009167979471385479
0.001,50,1e-06,opt,8.744426304474473e-05,0.009351164102554321
0.03,50,1e-06,unopt,6.862398004159331e-05,0.00828395877033472
0.03,50,1e-06,opt,7.099320646375418e-05,0.00842574704438448
0.003,50,5e-06,unopt,6.483639299403876e-05,0.008052105084061623
0.003,50,5e-06,opt,6.766149454051629e-05,0.008225660771131516
0.001,50,5e-06,unopt,5.8901001466438174e-05,0.00767469871789217
0.001,50,5e-06,opt,6.200413918122649e-05,0.007874270901083946
0.03,50,5e-06,unopt,9.357673116028309e-05,0.009673506952822208
0.03,50,5e-06,opt,9.550737013341859e-05,0.009772786870598793
0.003,50,1e-07,unopt,0.00011520806583575904,0.010733501985669136
0.003,50,1e-07,opt,0.00011810235446318984,0.01086749043315649
0.001,50,1e-07,unopt,0.00010784252663142979,0.010384725406765938
0.001,50,1e-07,opt,0.00011121062561869621,0.010545644909143448
0.03,50,1e-07,unopt,0.00014275251305662096,0.01194790843874216
0.03,50,1e-07,opt,0.00014393879973795265,0.011997450143098831
0.003,50,5e-07,unopt,9.268477151636034e-05,0.009627292864024639
0.003,50,5e-07,opt,9.604114893591031e-05,0.009800058789551258
0.001,50,5e-07,unopt,9.161785419564694e-05,0.009571721777319908
0.001,50,5e-07,opt,9.501515160081908e-05,0.009747571311891079
0.03,50,5e-07,unopt,0.0001283139135921374,0.011327573098242283
0.03,50,5e-07,opt,0.00012997481098864228,0.011400649324059486
0.003,50,1e-08,unopt,0.00013259309343993664,0.011514907702803612
0.003,50,1e-08,opt,0.00013536094047594815,0.011634471826255322
0.001,50,1e-08,unopt,0.00011726265802280977,0.01082878839224577
0.001,50,1e-08,opt,0.00012070010416209698,0.010986359789967537
0.03,50,1e-08,unopt,0.00010365174239268526,0.010180950164794922
0.03,50,1e-08,opt,0.0001068508718162775,0.010336869396269321
0.003,50,5e-08,unopt,0.00012704619439318776,0.011271476745605469
0.003,50,5e-08,opt,0.00012999214231967926,0.011401409283280373
0.001,50,5e-08,unopt,0.00010731803195085377,0.010359441861510277
0.001,50,5e-08,opt,0.000110412816866301,0.010507750324904919
0.03,50,5e-08,unopt,0.00015428857295773923,0.012421295046806335
0.03,50,5e-08,opt,0.00015526065544690937,0.01246036309748888
